Time,U,V,W,U_avg,V_avg,W_avg,U-Uavg,V-Vavg,W-Wavg
173.73,26.93,-3.9,1.64,,,,-0.376533535,-3.948330476,1.532422256
173.74,26.78,-3.15,1.2,,,,-0.526533535,-3.198330476,1.092422256
173.75,28.18,-0.88,0.77,,,,0.873466465,-0.928330476,0.662422256
173.76,27.66,1.72,0.17,,,,0.353466465,1.671669524,0.062422256
173.77,28.28,2.85,-0.54,,,,0.973466465,2.801669524,-0.647577744
173.78,28.9,3.99,-1.26,,,,1.593466465,3.941669524,-1.367577744
173.79,27.73,1.15,-2.08,,,,0.423466465,1.101669524,-2.187577744
173.8,21.45,2.66,-0.77,,,,-5.856533535,2.611669524,-0.877577744
173.81,24.59,1.91,-1.43,,,,-2.716533535,1.861669524,-1.537577744
173.82,30.12,0.93,-1.56,,,,2.813466465,0.881669524,-1.667577744
173.83,27.35,1.42,-1.49,,,,0.043466465,1.371669524,-1.597577744
173.84,23.55,1.56,0.7,,,,-3.756533535,1.511669524,0.592422256
173.85,25.38,-1.57,0.8,,,,-1.926533535,-1.618330476,0.692422256
173.86,25.27,-1.99,0.63,,,,-2.036533535,-2.038330476,0.522422256
173.87,24.69,0.65,0.68,,,,-2.616533535,0.601669524,0.572422256
173.88,25.33,-2.21,0.43,,,,-1.976533535,-2.258330476,0.322422256
173.89,26.76,-0.91,-0.1,,,,-0.546533535,-0.958330476,-0.207577744
173.9,25.38,4.06,0.41,,,,-1.926533535,4.011669524,0.302422256
173.91,26.2,1.71,-0.23,,,,-1.106533535,1.661669524,-0.337577744
173.92,27.03,-0.63,-0.88,,,,-0.276533535,-0.678330476,-0.987577744
173.93,26.39,-0.21,-0.52,,,,-0.916533535,-0.258330476,-0.627577744
173.94,27.34,0.46,-0.05,,,,0.033466465,0.411669524,-0.157577744
173.95,27.64,-0.39,-0.09,,,,0.333466465,-0.438330476,-0.197577744
173.96,27.95,-1.25,-0.13,,,,0.643466465,-1.298330476,-0.237577744
173.97,27.14,1.41,-1.11,,,,-0.166533535,1.361669524,-1.217577744
173.98,28.61,3.68,-0.6,,,,1.303466465,3.631669524,-0.707577744
173.99,29.26,0.82,-1.36,,,,1.953466465,0.771669524,-1.467577744
174,29.6,-0.03,-1.6,,,,2.293466465,-0.078330476,-1.707577744
174.01,25.17,0.31,-1.2,,,,-2.136533535,0.261669524,-1.307577744
174.02,25.18,0.65,-0.8,,,,-2.126533535,0.601669524,-0.907577744
174.03,25.2,1.09,-0.06,,,,-2.106533535,1.041669524,-0.167577744
174.04,24.05,-2.11,0.54,,,,-3.256533535,-2.158330476,0.432422256
174.05,25.65,1.37,0.49,,,,-1.656533535,1.321669524,0.382422256
174.06,31.92,0.44,1.04,,,,4.613466465,0.391669524,0.932422256
174.07,29.89,2.03,-0.05,,,,2.583466465,1.981669524,-0.157577744
174.08,31.25,0.46,-0.71,,,,3.943466465,0.411669524,-0.817577744
174.09,29.71,2.19,-0.46,,,,2.403466465,2.141669524,-0.567577744
174.1,27.36,3.4,-0.8,,,,0.053466465,3.351669524,-0.907577744
174.11,28.53,4.62,-0.63,,,,1.223466465,4.571669524,-0.737577744
174.12,28.83,-0.1,0.91,,,,1.523466465,-0.148330476,0.802422256
174.13,28.68,2.26,0.14,,,,1.373466465,2.211669524,0.032422256
174.14,32.26,4.65,-0.02,,,,4.953466465,4.601669524,-0.127577744
174.15,31.41,1.43,0.86,,,,4.103466465,1.381669524,0.752422256
174.16,30.57,-1.79,1.75,,,,3.263466465,-1.838330476,1.642422256
174.17,31.83,-2.46,1.38,,,,4.523466465,-2.508330476,1.272422256
174.18,33.1,-3.13,1.02,,,,5.793466465,-3.178330476,0.912422256
174.19,33.04,0.19,-0.08,,,,5.733466465,0.141669524,-0.187577744
174.2,32.98,-0.33,-0.17,,,,5.673466465,-0.378330476,-0.277577744
174.21,30.57,-0.86,-0.27,,,,3.263466465,-0.908330476,-0.377577744
174.22,32.53,1.27,-0.46,,,,5.223466465,1.221669524,-0.567577744
174.23,28.25,3.21,-0.35,,,,0.943466465,3.161669524,-0.457577744
174.24,23.98,3.69,-0.24,,,,-3.326533535,3.641669524,-0.347577744
174.25,26.11,4.18,-0.29,,,,-1.196533535,4.131669524,-0.397577744
174.26,27.84,-0.43,0.03,,,,0.533466465,-0.478330476,-0.077577744
174.27,28.58,0.05,-0.66,,,,1.273466465,0.001669524,-0.767577744
174.28,26.41,0.38,-0.78,,,,-0.896533535,0.331669524,-0.887577744
174.29,26.53,1.15,-0.77,,,,-0.776533535,1.101669524,-0.877577744
174.3,25.96,2.19,-0.47,,,,-1.346533535,2.141669524,-0.577577744
174.31,25.4,3.24,-0.17,,,,-1.906533535,3.191669524,-0.277577744
174.32,25.24,0.71,0.43,,,,-2.066533535,0.661669524,0.322422256
174.33,28.25,-2.69,0.58,,,,0.943466465,-2.738330476,0.472422256
174.34,31.27,-2.49,0.74,,,,3.963466465,-2.538330476,0.632422256
174.35,29.94,-2.3,1.31,,,,2.633466465,-2.348330476,1.202422256
174.36,30.75,3.83,0.1,,,,3.443466465,3.781669524,-0.007577744
174.37,32.24,2.76,-0.78,,,,4.933466465,2.711669524,-0.887577744
174.38,26.64,2.19,0.23,,,,-0.666533535,2.141669524,0.122422256
174.39,27.55,4.59,0.7,,,,0.243466465,4.541669524,0.592422256
174.4,26.15,2.33,1.18,,,,-1.156533535,2.281669524,1.072422256
174.41,24.21,0.08,1.79,,,,-3.096533535,0.031669524,1.682422256
174.42,25.18,3.54,1.49,,,,-2.126533535,3.491669524,1.382422256
174.43,29.76,-1.62,0.1,,,,2.453466465,-1.668330476,-0.007577744
174.44,27.47,0.96,0.79,,,,0.163466465,0.911669524,0.682422256
174.45,26.74,0.6,0.7,,,,-0.566533535,0.551669524,0.592422256
174.46,26.26,1.15,1.02,,,,-1.046533535,1.101669524,0.912422256
174.47,28.79,-2.97,1.08,,,,1.483466465,-3.018330476,0.972422256
174.48,28.85,-3.61,1.08,,,,1.543466465,-3.658330476,0.972422256
174.49,27.75,-2.67,1.4,,,,0.443466465,-2.718330476,1.292422256
174.5,27,0.17,0.66,,,,-0.306533535,0.121669524,0.552422256
174.51,30.07,-0.93,0.54,,,,2.763466465,-0.978330476,0.432422256
174.52,30.07,-1.63,1.4,,,,2.763466465,-1.678330476,1.292422256
174.53,28.7,-3,0.37,,,,1.393466465,-3.048330476,0.262422256
174.54,30.88,-4.39,-0.06,,,,3.573466465,-4.438330476,-0.167577744
174.55,26.15,-3.28,0.09,,,,-1.156533535,-3.328330476,-0.017577744
174.56,21.43,-2.17,0.24,,,,-5.876533535,-2.218330476,0.132422256
174.57,23.79,-2.72,0.16,,,,-3.516533535,-2.768330476,0.052422256
174.58,25.29,-2.11,0.87,,,,-2.016533535,-2.158330476,0.762422256
174.59,24.86,-1.37,1.37,,,,-2.446533535,-1.418330476,1.262422256
174.6,26.76,-1.37,1.31,,,,-0.546533535,-1.418330476,1.202422256
174.61,24.26,-3.51,1.53,,,,-3.046533535,-3.558330476,1.422422256
174.62,26.37,-5.04,1.98,,,,-0.936533535,-5.088330476,1.872422256
174.63,22.83,-4.59,2.27,,,,-4.476533535,-4.638330476,2.162422256
174.64,23.72,-4.15,2.17,,,,-3.586533535,-4.198330476,2.062422256
174.65,24.62,-1.74,2.08,,,,-2.686533535,-1.788330476,1.972422256
174.66,25.31,-1.97,2.41,,,,-1.996533535,-2.018330476,2.302422256
174.67,26.6,-2.31,1.62,,,,-0.706533535,-2.358330476,1.512422256
174.68,25.6,1.08,0.82,,,,-1.706533535,1.031669524,0.712422256
174.69,25.96,-0.83,1.91,,,,-1.346533535,-0.878330476,1.802422256
174.7,25.88,0.44,1.44,,,,-1.426533535,0.391669524,1.332422256
174.71,25.97,0.58,0.87,,,,-1.336533535,0.531669524,0.762422256
174.72,23.25,1.51,0.36,,,,-4.056533535,1.461669524,0.252422256
174.73,22.27,1.79,0.01,,,,-5.036533535,1.741669524,-0.097577744
174.74,21.29,2.08,-0.32,,,,-6.016533535,2.031669524,-0.427577744
174.75,28.29,-2.1,-0.58,,,,0.983466465,-2.148330476,-0.687577744
174.76,24.79,0,-0.45,,,,-2.516533535,-0.048330476,-0.557577744
174.77,21.42,-0.98,0.13,,,,-5.886533535,-1.028330476,0.022422256
174.78,26.71,-0.73,1.03,,,,-0.596533535,-0.778330476,0.922422256
174.79,23.24,-2.58,1.79,,,,-4.066533535,-2.628330476,1.682422256
174.8,25.84,-1.45,2.54,,,,-1.466533535,-1.498330476,2.432422256
174.81,28.45,-0.32,2.4,,,,1.143466465,-0.368330476,2.292422256
174.82,26.49,2.07,2.27,,,,-0.816533535,2.021669524,2.162422256
174.83,25.9,0.3,1.54,,,,-1.406533535,0.251669524,1.432422256
174.84,25.26,1.49,0.82,,,,-2.046533535,1.441669524,0.712422256
174.85,25.31,2.06,0.68,,,,-1.996533535,2.011669524,0.572422256
174.86,25.87,2.83,0.48,,,,-1.436533535,2.781669524,0.372422256
174.87,26.44,3.61,0.28,,,,-0.866533535,3.561669524,0.172422256
174.88,26.55,-0.94,0.98,,,,-0.756533535,-0.988330476,0.872422256
174.89,26.95,-2.22,0.62,,,,-0.356533535,-2.268330476,0.512422256
174.9,25.82,-1.84,0.44,,,,-1.486533535,-1.888330476,0.332422256
174.91,28.07,-3.63,-0.67,,,,0.763466465,-3.678330476,-0.777577744
174.92,30.34,-2.64,-1.78,,,,3.033466465,-2.688330476,-1.887577744
174.93,29.6,-1.65,-2.2,,,,2.293466465,-1.698330476,-2.307577744
174.94,27.95,-2.92,-2.56,,,,0.643466465,-2.968330476,-2.667577744
174.95,26.3,-4.19,-2.11,,,,-1.006533535,-4.238330476,-2.217577744
174.96,21.29,-2.52,-1.67,,,,-6.016533535,-2.568330476,-1.777577744
174.97,21.94,-3.88,-1.19,,,,-5.366533535,-3.928330476,-1.297577744
174.98,22.6,-4.68,0.17,,,,-4.706533535,-4.728330476,0.062422256
174.99,21.53,-5.17,1.18,,,,-5.776533535,-5.218330476,1.072422256
175,21.41,-4.89,1.89,,,,-5.896533535,-4.938330476,1.782422256
175.01,21.3,-4.62,2.3,,,,-6.006533535,-4.668330476,2.192422256
175.02,24.79,-6.37,2.83,,,,-2.516533535,-6.418330476,2.722422256
175.03,28.29,-5.16,2.8,,,,0.983466465,-5.208330476,2.692422256
175.04,30.39,-3.95,1.94,,,,3.083466465,-3.998330476,1.832422256
175.05,23.73,-1.53,1.08,,,,-3.576533535,-1.578330476,0.972422256
175.06,22.43,-1.15,1.82,,,,-4.876533535,-1.198330476,1.712422256
175.07,21.11,-1.44,2.15,,,,-6.196533535,-1.488330476,2.042422256
175.08,20.12,-1.77,2.81,,,,-7.186533535,-1.818330476,2.702422256
175.09,21.78,-2.11,3.5,,,,-5.526533535,-2.158330476,3.392422256
175.1,23.45,-2.36,3.76,,,,-3.856533535,-2.408330476,3.652422256
175.11,23.81,-2.62,3.92,,,,-3.496533535,-2.668330476,3.812422256
175.12,22.84,-2.91,4.04,,,,-4.466533535,-2.958330476,3.932422256
175.13,21.87,-3.2,4.18,,,,-5.436533535,-3.248330476,4.072422256
175.14,23.07,-2.18,3.04,,,,-4.236533535,-2.228330476,2.932422256
175.15,30.52,-3.06,1.9,,,,3.213466465,-3.108330476,1.792422256
175.16,26.79,-3.95,0.96,,,,-0.516533535,-3.998330476,0.852422256
175.17,25.51,-0.31,0.03,,,,-1.796533535,-0.358330476,-0.077577744
175.18,27.11,-1.05,0.76,,,,-0.196533535,-1.098330476,0.652422256
175.19,25.13,-0.64,0.87,,,,-2.176533535,-0.688330476,0.762422256
175.2,26.82,-1.14,1.45,,,,-0.486533535,-1.188330476,1.342422256
175.21,28.51,-1.64,2.04,,,,1.203466465,-1.688330476,1.932422256
175.22,30.78,1.05,-0.98,,,,3.473466465,1.001669524,-1.087577744
175.23,33.06,2.3,-1.26,,,,5.753466465,2.251669524,-1.367577744
175.24,34.79,1.05,-1.32,,,,7.483466465,1.001669524,-1.427577744
175.25,35.37,-0.19,-1.38,,,,8.063466465,-0.238330476,-1.487577744
175.26,34,-1.43,-2.01,,,,6.693466465,-1.478330476,-2.117577744
175.27,32.65,-3.38,-2.36,,,,5.343466465,-3.428330476,-2.467577744
175.28,32.4,-2.94,-2.74,,,,5.093466465,-2.988330476,-2.847577744
175.29,32.15,-2.5,-2.79,,,,4.843466465,-2.548330476,-2.897577744
175.3,32.42,-3.7,-2.64,,,,5.113466465,-3.748330476,-2.747577744
175.31,32.69,-2.53,-2.88,,,,5.383466465,-2.578330476,-2.987577744
175.32,33.46,-1.03,-1.81,,,,6.153466465,-1.078330476,-1.917577744
175.33,28.75,-1.68,-0.76,,,,1.443466465,-1.728330476,-0.867577744
175.34,24.04,-2.33,1.6,,,,-3.266533535,-2.378330476,1.492422256
175.35,26.39,-2,0.42,,,,-0.916533535,-2.048330476,0.312422256
175.36,27.72,-1.84,1.48,,,,0.413466465,-1.888330476,1.372422256
175.37,27.73,-0.76,1.48,,,,0.423466465,-0.808330476,1.372422256
175.38,27.69,0,2.25,,,,0.383466465,-0.048330476,2.142422256
175.39,27.66,0.76,2.36,,,,0.353466465,0.711669524,2.252422256
175.4,28.7,-1.15,2.47,,,,1.393466465,-1.198330476,2.362422256
175.41,28.08,-2.22,2.4,,,,0.773466465,-2.268330476,2.292422256
175.42,29.44,0.21,2.33,,,,2.133466465,0.161669524,2.222422256
175.43,30.68,-0.43,0.41,,,,3.373466465,-0.478330476,0.302422256
175.44,31.65,-3.14,-0.05,,,,4.343466465,-3.188330476,-0.157577744
175.45,28.15,-3.78,-0.93,,,,0.843466465,-3.828330476,-1.037577744
175.46,22.05,-4.43,0.3,,,,-5.256533535,-4.478330476,0.192422256
175.47,22.66,-4.01,0.59,,,,-4.646533535,-4.058330476,0.482422256
175.48,22.97,-3.6,1.03,,,,-4.336533535,-3.648330476,0.922422256
175.49,23.28,-1.86,1.47,,,,-4.026533535,-1.908330476,1.362422256
175.5,24.35,-0.27,1.97,,,,-2.956533535,-0.318330476,1.862422256
175.51,23.42,-0.13,2.48,,,,-3.886533535,-0.178330476,2.372422256
175.52,24.75,-0.45,1.73,,,,-2.556533535,-0.498330476,1.622422256
175.53,25.45,-1.88,0.99,,,,-1.856533535,-1.928330476,0.882422256
175.54,29.02,-3.24,0.44,,,,1.713466465,-3.288330476,0.332422256
175.55,28.27,-3.52,-0.17,,,,0.963466465,-3.568330476,-0.277577744
175.56,27.52,-3.81,-0.78,,,,0.213466465,-3.858330476,-0.887577744
175.57,27.35,-1.43,-0.32,,,,0.043466465,-1.478330476,-0.427577744
175.58,27.18,0.94,0.13,,,,-0.126533535,0.891669524,0.022422256
175.59,27.66,2.56,-0.06,,,,0.353466465,2.511669524,-0.167577744
175.6,25.42,-3.26,-0.43,,,,-1.886533535,-3.308330476,-0.537577744
175.61,26.54,-0.35,-0.24,,,,-0.766533535,-0.398330476,-0.347577744
175.62,21.22,-4.43,-0.59,,,,-6.086533535,-4.478330476,-0.697577744
175.63,23.42,-3.79,-0.01,,,,-3.886533535,-3.838330476,-0.117577744
175.64,25.63,-3.15,0.55,,,,-1.676533535,-3.198330476,0.442422256
175.65,24.42,-4.74,0.57,,,,-2.886533535,-4.788330476,0.462422256
175.66,22.57,-4.17,2.14,,,,-4.736533535,-4.218330476,2.032422256
175.67,23.04,-2.2,2.33,,,,-4.266533535,-2.248330476,2.222422256
175.68,23.52,-0.24,2.75,,,,-3.786533535,-0.288330476,2.642422256
175.69,24.09,-1.26,2.8,,,,-3.216533535,-1.308330476,2.692422256
175.7,26.01,-0.6,2.43,,,,-1.296533535,-0.648330476,2.322422256
175.71,24.28,1.14,2.06,,,,-3.026533535,1.091669524,1.952422256
175.72,23.02,0.26,2.19,,,,-4.286533535,0.211669524,2.082422256
175.73,24.18,1.51,1.82,,,,-3.126533535,1.461669524,1.712422256
175.74,23.86,0.46,2.71,,,,-3.446533535,0.411669524,2.602422256
175.75,23.56,-0.57,3.41,,,,-3.746533535,-0.618330476,3.302422256
175.76,24.68,3.73,3.24,,,,-2.626533535,3.681669524,3.132422256
175.77,27.93,4.07,2.64,,,,0.623466465,4.021669524,2.532422256
175.78,31.18,4.41,2.04,,,,3.873466465,4.361669524,1.932422256
175.79,32.58,4.25,0.6,,,,5.273466465,4.201669524,0.492422256
175.8,32.91,4.23,-0.74,,,,5.603466465,4.181669524,-0.847577744
175.81,29.31,4.21,0.03,,,,2.003466465,4.161669524,-0.077577744
175.82,30.61,4.75,-0.49,,,,3.303466465,4.701669524,-0.597577744
175.83,27,3.13,-0.43,,,,-0.306533535,3.081669524,-0.537577744
175.84,28.99,1.51,-0.58,,,,1.683466465,1.461669524,-0.687577744
175.85,30.98,-2.26,-0.74,,,,3.673466465,-2.308330476,-0.847577744
175.86,33.34,0.87,-2.28,,,,6.033466465,0.821669524,-2.387577744
175.87,34.13,2.72,-1.46,,,,6.823466465,2.671669524,-1.567577744
175.88,31.8,1.07,-1.73,,,,4.493466465,1.021669524,-1.837577744
175.89,29.48,1.52,-0.79,,,,2.173466465,1.471669524,-0.897577744
175.9,28.41,-1.2,-0.12,,,,1.103466465,-1.248330476,-0.227577744
175.91,27.47,0.75,1.15,,,,0.163466465,0.701669524,1.042422256
175.92,26.53,2.7,2.43,,,,-0.776533535,2.651669524,2.322422256
175.93,28.4,0.45,2.37,,,,1.093466465,0.401669524,2.262422256
175.94,30.27,-1.79,2.33,,,,2.963466465,-1.838330476,2.222422256
175.95,29.1,1.39,2.88,,,,1.793466465,1.341669524,2.772422256
175.96,29.65,2.27,3.34,,,,2.343466465,2.221669524,3.232422256
175.97,30.21,3.15,2.95,,,,2.903466465,3.101669524,2.842422256
175.98,30.61,4.87,2.43,,,,3.303466465,4.821669524,2.322422256
175.99,31.01,3.76,1.91,,,,3.703466465,3.711669524,1.802422256
176,28.15,2.66,1.27,,,,0.843466465,2.611669524,1.162422256
176.01,32,-1.79,1.35,,,,4.693466465,-1.838330476,1.242422256
176.02,30.07,0.43,1.31,,,,2.763466465,0.381669524,1.202422256
176.03,32.26,2.65,-0.03,,,,4.953466465,2.601669524,-0.137577744
176.04,32.05,1.06,-0.22,,,,4.743466465,1.011669524,-0.327577744
176.05,31.85,-0.51,-0.43,,,,4.543466465,-0.558330476,-0.537577744
176.06,31,1.53,-0.27,,,,3.693466465,1.481669524,-0.377577744
176.07,29.89,1.36,-0.18,,,,2.583466465,1.311669524,-0.287577744
176.08,28.79,1.2,-0.1,,,,1.483466465,1.151669524,-0.207577744
176.09,32.4,2.27,0.55,,,,5.093466465,2.221669524,0.442422256
176.1,30.34,3.79,0.65,,,,3.033466465,3.741669524,0.542422256
176.11,30.95,0.98,0.68,,,,3.643466465,0.931669524,0.572422256
176.12,27.95,-0.44,0.17,,,,0.643466465,-0.488330476,0.062422256
176.13,30.54,-1.96,0.31,,,,3.233466465,-2.008330476,0.202422256
176.14,31.06,-1.43,0.28,,,,3.753466465,-1.478330476,0.172422256
176.15,32.64,1.4,-0.63,,,,5.333466465,1.351669524,-0.737577744
176.16,26.15,-0.8,0.41,,,,-1.156533535,-0.848330476,0.302422256
176.17,27.67,0.92,0.8,,,,0.363466465,0.871669524,0.692422256
176.18,30.73,2.86,0.03,,,,3.423466465,2.811669524,-0.077577744
176.19,34.23,1.85,-0.41,,,,6.923466465,1.801669524,-0.517577744
176.2,34.54,0.85,-0.85,,,,7.233466465,0.801669524,-0.957577744
176.21,33.26,2.19,-0.6,,,,5.953466465,2.141669524,-0.707577744
176.22,31.99,3.53,-0.35,,,,4.683466465,3.481669524,-0.457577744
176.23,32.19,-1.2,0.98,,,,4.883466465,-1.248330476,0.872422256
176.24,33.34,0.41,-0.15,,,,6.033466465,0.361669524,-0.257577744
176.25,33.1,2.32,-1.2,,,,5.793466465,2.271669524,-1.307577744
176.26,32.87,3.48,-0.76,,,,5.563466465,3.431669524,-0.867577744
176.27,30.5,4.33,-0.71,,,,3.193466465,4.281669524,-0.817577744
176.28,31.43,3.53,-2.01,,,,4.123466465,3.481669524,-2.117577744
176.29,28.63,2.74,-1.71,,,,1.323466465,2.691669524,-1.817577744
176.3,30.59,2.33,-1.08,,,,3.283466465,2.281669524,-1.187577744
176.31,31.33,1.53,-0.55,,,,4.023466465,1.481669524,-0.657577744
176.32,26.75,2.76,0.43,,,,-0.556533535,2.711669524,0.322422256
176.33,29.04,3.99,-0.06,,,,1.733466465,3.941669524,-0.167577744
176.34,31.2,1.31,-0.54,,,,3.893466465,1.261669524,-0.647577744
176.35,31.21,-1.97,0.41,,,,3.903466465,-2.018330476,0.302422256
176.36,31.23,-0.61,0.07,,,,3.923466465,-0.658330476,-0.037577744
176.37,32.06,2.1,-0.54,,,,4.753466465,2.051669524,-0.647577744
176.38,32.89,4.83,-1.15,,,,5.583466465,4.781669524,-1.257577744
176.39,31.77,3.22,0.28,,,,4.463466465,3.171669524,0.172422256
176.4,29.71,1.7,-0.65,,,,2.403466465,1.651669524,-0.757577744
176.41,30.73,1.67,-0.1,,,,3.423466465,1.621669524,-0.207577744
176.42,28.92,-0.99,0.17,,,,1.613466465,-1.038330476,0.062422256
176.43,29.48,0.65,-0.07,,,,2.173466465,0.601669524,-0.177577744
176.44,29.98,0.46,-0.58,,,,2.673466465,0.411669524,-0.687577744
176.45,30.11,0.16,-0.11,,,,2.803466465,0.111669524,-0.217577744
176.46,30.25,-0.13,0.35,,,,2.943466465,-0.178330476,0.242422256
176.47,32.13,-2.04,0.87,,,,4.823466465,-2.088330476,0.762422256
176.48,32.17,-1.31,-0.81,,,,4.863466465,-1.358330476,-0.917577744
176.49,32.22,-2.33,-0.78,,,,4.913466465,-2.378330476,-0.887577744
176.5,31.89,-2.14,-1.22,,,,4.583466465,-2.188330476,-1.327577744
176.51,30.25,-4.35,-1.74,,,,2.943466465,-4.398330476,-1.847577744
176.52,28.63,-4.31,-2.26,,,,1.323466465,-4.358330476,-2.367577744
176.53,28.88,-4.28,-1.21,,,,1.573466465,-4.328330476,-1.317577744
176.54,30.57,-3.18,-1,,,,3.263466465,-3.228330476,-1.107577744
176.55,31.36,-2.08,-1.41,,,,4.053466465,-2.128330476,-1.517577744
176.56,29.12,-3.39,-0.24,,,,1.813466465,-3.438330476,-0.347577744
176.57,30.7,-1,0.44,,,,3.393466465,-1.048330476,0.332422256
176.58,32.28,0.54,-0.1,,,,4.973466465,0.491669524,-0.207577744
176.59,31.11,1.18,0.12,,,,3.803466465,1.131669524,0.012422256
176.6,32.54,1.49,-0.17,,,,5.233466465,1.441669524,-0.277577744
176.61,29.82,4.13,0.48,,,,2.513466465,4.081669524,0.372422256
176.62,31.18,2.81,0.15,,,,3.873466465,2.761669524,0.042422256
176.63,30.73,-1.05,0.44,,,,3.423466465,-1.098330476,0.332422256
176.64,29.78,-0.03,0.4,,,,2.473466465,-0.078330476,0.292422256
176.65,31.34,0.76,-1.13,,,,4.033466465,0.711669524,-1.237577744
176.66,31.97,4.47,-1.64,,,,4.663466465,4.421669524,-1.747577744
176.67,32.03,0.82,-2.22,,,,4.723466465,0.771669524,-2.327577744
176.68,33.15,2.44,-1.96,,,,5.843466465,2.391669524,-2.067577744
176.69,33.09,3.59,-1.7,,,,5.783466465,3.541669524,-1.807577744
176.7,33.05,4.76,-0.28,,,,5.743466465,4.711669524,-0.387577744
176.71,33.14,4.32,-1.22,,,,5.833466465,4.271669524,-1.327577744
176.72,33.23,1.22,-1.85,,,,5.923466465,1.171669524,-1.957577744
176.73,32.55,-1.87,-1.19,,,,5.243466465,-1.918330476,-1.297577744
176.74,33.12,-0.67,-0.54,,,,5.813466465,-0.718330476,-0.647577744
176.75,32.95,-0.1,0.21,,,,5.643466465,-0.148330476,0.102422256
176.76,32.78,0.46,0.98,,,,5.473466465,0.411669524,0.872422256
176.77,32.28,-0.73,0.91,,,,4.973466465,-0.778330476,0.802422256
176.78,30.64,1.22,1.11,,,,3.333466465,1.171669524,1.002422256
176.79,29.01,3.18,1.31,,,,1.703466465,3.131669524,1.202422256
176.8,29.33,4.33,0.49,,,,2.023466465,4.281669524,0.382422256
176.81,32.67,4.81,-0.71,,,,5.363466465,4.761669524,-0.817577744
176.82,31,3.42,-0.1,,,,3.693466465,3.371669524,-0.207577744
176.83,29.12,2.04,-0.71,,,,1.813466465,1.991669524,-0.817577744
176.84,26.96,3.37,-1,,,,-0.346533535,3.321669524,-1.107577744
176.85,24.81,4.71,-1.29,,,,-2.496533535,4.661669524,-1.397577744
176.86,23.53,5.46,-0.4,,,,-3.776533535,5.411669524,-0.507577744
176.87,24.94,3.46,0.24,,,,-2.366533535,3.411669524,0.132422256
176.88,27.36,1.48,1.12,,,,0.053466465,1.431669524,1.012422256
176.89,27.7,0.25,1.72,,,,0.393466465,0.201669524,1.612422256
176.9,28.04,-0.97,2.32,,,,0.733466465,-1.018330476,2.212422256
176.91,28.61,-2.1,2.11,,,,1.303466465,-2.148330476,2.002422256
176.92,28.54,0.49,1.78,,,,1.233466465,0.441669524,1.672422256
176.93,26.8,-3.2,2.48,,,,-0.506533535,-3.248330476,2.372422256
176.94,28.2,0.43,2.41,,,,0.893466465,0.381669524,2.302422256
176.95,29.15,1.27,1.94,,,,1.843466465,1.221669524,1.832422256
176.96,27.53,2.16,1.35,,,,0.223466465,2.111669524,1.242422256
176.97,25.92,3.06,0.76,,,,-1.386533535,3.011669524,0.652422256
176.98,24.98,3.49,0.84,,,,-2.326533535,3.441669524,0.732422256
176.99,24.05,3.92,0.92,,,,-3.256533535,3.871669524,0.812422256
177,23.63,2.23,1.04,,,,-3.676533535,2.181669524,0.932422256
177.01,22.95,1,0.85,,,,-4.356533535,0.951669524,0.742422256
177.02,24.6,-1.36,1.16,,,,-2.706533535,-1.408330476,1.052422256
177.03,26.82,-2.29,0.85,,,,-0.486533535,-2.338330476,0.742422256
177.04,30.07,-0.88,0.37,,,,2.763466465,-0.928330476,0.262422256
177.05,24.44,1.11,0.76,,,,-2.866533535,1.061669524,0.652422256
177.06,27.25,0.11,0.56,,,,-0.056533535,0.061669524,0.452422256
177.07,28.7,-0.41,0.89,,,,1.393466465,-0.458330476,0.782422256
177.08,26.89,-1.29,0.26,,,,-0.416533535,-1.338330476,0.152422256
177.09,27.72,-0.06,-0.07,,,,0.413466465,-0.108330476,-0.177577744
177.1,28.56,1.15,-0.4,,,,1.253466465,1.101669524,-0.507577744
177.11,27.31,1.42,-0.33,,,,0.003466465,1.371669524,-0.437577744
177.12,26.06,1.7,-0.27,,,,-1.246533535,1.651669524,-0.377577744
177.13,26.66,1.86,0.17,,,,-0.646533535,1.811669524,0.062422256
177.14,27.93,-1.42,-0.23,,,,0.623466465,-1.468330476,-0.337577744
177.15,28.34,-1.26,-0.87,,,,1.033466465,-1.308330476,-0.977577744
177.16,29.66,-2.27,-1.14,,,,2.353466465,-2.318330476,-1.247577744
177.17,24.1,1.29,0.41,,,,-3.206533535,1.241669524,0.302422256
177.18,23.51,-1.25,-0.49,,,,-3.796533535,-1.298330476,-0.597577744
177.19,25.45,0.13,-0.08,,,,-1.856533535,0.081669524,-0.187577744
177.2,27.27,3.11,0.68,,,,-0.036533535,3.061669524,0.572422256
177.21,23.52,-1.36,0.46,,,,-3.786533535,-1.408330476,0.352422256
177.22,24.77,0.6,0.32,,,,-2.536533535,0.551669524,0.212422256
177.23,26.58,1.02,0.55,,,,-0.726533535,0.971669524,0.442422256
